%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
67235000000,1938,67234000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0286037942624837,-0.5127520758308712,-1.0657171238300887,-2.6474412703809715,2.5377000433905508,0.8594241753843619,0.33906647289881686,-0.03629178419387486,-0.13347674901388132,0.13039259997897037,0.15907320504577538,0.03629985572897858,0.1800316008699457,0.012523693157349684,0.6292956361680456,1.2040682659810358,-9.89170961366748,-17.492741304254764,0.38915625953724087,2.2889167235199843,0.0063399549704519
67270000000,1939,67269000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0279693180978526,-0.5163138986919176,-1.0624871629852501,-2.64247656598916,2.5387775954274723,0.8632669668226933,0.3394114412222651,-0.011155801019825962,-0.06360410830095523,0.05286842379657705,0.11411711945278703,0.017874165233743827,0.03408273734776551,0.007328790872212165,-0.01230235964218018,0.31167481667969676,-8.837785872800815,-15.558191505676163,0.45273822668981967,1.888699653858891,0.015166283181554175
67303000000,1940,67303000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.027357008290938,-0.5183034753583051,-1.0606494408703337,-2.6393721793481495,2.5400216005713148,0.8667702907270378,0.3398544730231974,-0.020232039655269454,-0.051269670782845916,0.059382250004829384,0.08682341503503092,0.05790934241124751,0.1720786421626583,0.017452590847734588,-0.3804503452441889,1.720663967881967,-10.288300338827298,-18.1628469197923,0.5776025491804987,2.1037017584066406,0.02191352354820259
67338000000,1941,67337000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0270602808766887,-0.519830521684927,-1.0589343203011365,-2.6365213929528606,2.541419234952908,0.8710964742132132,0.34022900379943977,0.0014656295843276882,-0.023388514297251826,0.02296040345110388,0.06529849042270977,0.011304849639788827,0.016399472731850023,0.00255172280469991,-0.20978777611751667,0.6440845555598738,-9.280054779982043,-16.041169706321433,0.5655928500090657,2.144002606455888,0.006244647163663526
67371000000,1942,67371000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0269440879350702,-0.5208173203180309,-1.057647405665092,-2.6344718483189116,2.542769522519885,0.8750456920719909,0.3408289124240893,-0.0004345240963080431,-0.04165760075549838,0.04750021729290368,0.07799157408165554,0.057686955775868624,0.20071172252944353,0.024854533421490937,-0.39317662713769136,2.3282902826198626,-11.05251261206624,-19.473360458546207,0.5378665786863754,2.3011434574171035,-0.0009091973178091833
67406000000,1943,67405000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.027379527954321,-0.5221359846012259,-1.055519707116849,-2.630681130225226,2.5450316985741956,0.8816632591255873,0.34171832285926396,0.019638134353268923,-0.036312411933858306,0.04767311076071024,0.1170121425164542,0.037270989189582125,0.12557912290300657,0.01719918008954944,0.021716257243364654,1.858537854937335,-10.140614819145505,-17.621408895976963,0.5621155994838282,2.4197901603914547,-0.008972712419429001
67439000000,1944,67439000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.027948402523223,-0.5230603961935643,-1.0539136841567052,-2.627289570174945,2.546212464538119,0.8846711162569347,0.3423346369415414,0.018329888769270372,-0.026917966808623597,0.05560663102734251,0.09663217939391615,0.05267639304121425,0.11382943362677675,0.026923034530640814,-0.13569037523429203,1.5155273682321795,-10.343535392531466,-18.284361157050135,0.3779112206429469,2.281150663339027,-0.006173121541108887
67477000000,1945,67473000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0284048063580915,-0.5236458158244854,-1.0528961318916217,-2.6249389211895595,2.5469188636678464,0.8862819326243052,0.3427271555735283,0.009349859293574084,-0.018103280045616774,0.03690182708011014,0.05455337908528897,0.04441161094766728,0.09103405261064342,0.029875134125888714,-0.22352966245662662,1.6950267616414698,-10.712852496615739,-18.982460547565143,0.2614383953799999,1.9508995837209326,-0.0005946464242884672
67508000000,1946,67508000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.029072672947124,-0.5241978156099201,-1.0519632288145555,-2.6223823309503365,2.5487155013064395,0.8904977780590997,0.3436481753235814,0.035586728639185716,-0.013026481892008756,0.030547886116295428,0.08893057814145525,0.08174010176361876,0.16465969320205065,0.03442651574722304,0.029793020191208948,2.0640507907648917,-11.072183362865593,-19.195216718468355,0.4827331394042453,2.518833945796985,0.002724278862034792
67542000000,1947,67542000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.029895555811036,-0.5245011776311239,-1.0510196155971219,-2.6190681856783433,2.550200453046637,0.8936149142456031,0.34425598912468836,0.01131338938513507,-0.009675815035747916,0.013115311381954051,0.06617479606504181,0.0014979352652666113,0.016039255109658958,0.00229729747998977,0.3345435406610563,1.933544706889202,-9.861485895855,-16.45410847345305,0.5324739537289135,2.2167700133074764,-0.010502909199382654
67576000000,1948,67576000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0305234680475044,-0.5248517704989402,-1.050376732872663,-2.6167231330842142,2.5514677060043898,0.8961249277263912,0.3450526027719274,0.02880077266842755,-0.01551783685008212,0.011890404615697469,0.08802948257446463,0.05270988865328999,0.12458467688829158,0.025215104298668394,-0.04558226242598245,1.8919677974783917,-10.522034041629505,-18.84535926117648,0.56307306867208,2.4289574630790662,-0.002177447408976186
67610000000,1949,67610000000,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,1.0312138343761301,-0.5249540997208397,-1.0498073852655772,-2.6141586584126104,2.552476793796462,0.8978841766999315,0.34546743367777477,0.008242706879317203,-0.0002447063128499106,0.028823360250968363,0.036337155142524204,0.02266030684598709,0.00767408593999442,0.012831087405014577,0.01777956444966885,1.5964138556578304,-10.25875787165292,-17.459563011803468,0.35447927711838245,2.1096968231638016,-0.012828423750524823
